地址,电话,传真,公司网址,主营产品,企业名称,数据来源
上海市金山区亭林工业区,86-159-01808010-1,86-159-01808010-1,https://shop1463038454061.1688.com/,"光伏检测仪器,玻璃检测仪器,计量检测分析仪器,高精密分析检测仪器设备,精密测量仪器设备,智能化仪器,自动化机电设备,实验室专用设备",上海尧零自动化设备有限公司,http://yolo.alu.cn/supply.html
山东省济南市济北开发区工业园,86-0531-84215987-,86-0531-84218987-,,"绍兴升降机,绍兴升降货梯,绍兴升降平台,杭州导轨式升降货梯,杭州升降平台,宁波液压登车桥,宁波铝合金升降平台,浙江家用别墅电梯",济南力豪机械制造有限公司,http://jnlihao.alu.cn/supply.html
上海松江泗泾高新技术开发区横港路1002号,86-021-57643607-,86-021-57678774-,http://shlhjslq.cn.1688.com/,"铝板,铝管,铝棒,铝型材,铝板,耐冲击铝材,进口铝板,环保铝棒",上海翎弘铝业有限公司,http://shlhjs123.alu.cn/supply.html
上海松江泗泾高新技术开发区横港路1002号,86-021-57643607-,86-021-57678774-,http://shlhjslq.cn.1688.com/,"铝板,alcoa铝材,环保铝棒,进口铝合金,耐磨铝板,铝棒,铝管，铝带,铝卷",翎弘金属材料（上海）有限公司,http://shlhjsyxgs.alu.cn/supply.html
郝辛庄村,86-0310-7821989-,86-0310-7821989-,www.zsshimo.com,"石墨电极,高功率石墨电极,石墨板,石墨块,石墨砖,石墨棒,石墨炉衬,石墨冷铁",临漳县远洋碳素有限公司,http://yytansu.alu.cn/supply.html
http://www.chuchenlvtong.com/,86-0316-6123317-,86---,,"除尘滤筒,除尘滤芯",固安县华义滤清器厂,http://baicha.alu.cn/supply.html
深圳龙岗区坪地街道坪西吉利路金桥工业区,86-0755-86975492-,86---,,"深圳徽章厂,深圳徽章制作,金属徽章,企业徽章",深圳景瑞展示用品有限公司,http://jr401.alu.cn/supply.html
山东省泰安市泰山青春创业开发区,86-538-5367892-,86-538-8567898-,http://www.sdtxmq.com,"氟碳喷涂铝单板,铝蜂窝板,仿石纹铝单板,仿木纹铝单板,铝板幕墙,节能门窗,雕花铝单板,冲孔铝单板",山东泰信幕墙工程有限公司,http://sdtxmq.alu.cn/supply.html
山东省淄博市张店区齐闽大厦中路,86-0532-82368678-,86-0532-82368508-,省淄博市张店区齐闽大厦中路,,"陶瓷纤维纸,陶瓷纤维板,陶瓷纤维模块,陶瓷纤维毯,高温胶,耐火砖,多晶莫来石砖,硅酸铝模块","更多",http://jiang123456.alu.cn/supply.html
无锡滨湖区胡埭丁香东路18号,86-0510-85580234-8010,86---,,"5083,5052,5454,5182,罐车料,高压开关",江苏拓普金铝业有限公司,http://jstkmm.alu.cn/supply.html
山东省淄博市张店区中润大道66号,86-533-2228687-,86-533-2228687-,,"氢氧化铝,沸石,氧化铝,硫酸铝,硫酸镁,拟薄水铝石,减水剂,高白氢氧化铝",山东祥松化工有限公司,http://zalchem.alu.cn/supply.html
浙江省杭州市萧山经济技术开发区,86-0571-8268780-,86-0571-8268780-,,"陶瓷挤压辊,陶瓷模具,高温绝缘陶瓷管,陶瓷成型辊,铝条挤压辊,铝条成型辊",杭州瑞目特科技有限公司,http://remoteguo.alu.cn/supply.html
河北省大城县留各庄工业区,86-0316-5556799-,86-0316-5556799-,http://www.lvbobuchang.com,"铝箔布,铝箔玻纤布,新型夹筋铝箔,玻纤铝箔布,pvc阻燃铝箔布,pet阻燃铝箔布",廊坊森美化工建材有限公司,http://fengchunsen.alu.cn/supply.html
http://bakerqq.alu.cn/supply.html
深圳市龙岗区龙城街道龙平东路422-1,86-0755-85230966-,86-0755-85230966-,http://www.c5210lintong.com,"铝合金,铜合金,钛合金,模具钢,弹簧钢,不锈钢,磷铜,工具钢",深圳市创天隆金属材料有限公司,http://ctl888888.alu.cn/supply.html
广东省廉江市河唇镇鸡公塘,86-0769-28633265-,86-0769-22867126-,www.jintaiwood.cn,"建筑模板,铝木复合模板,清水模板,铝合金建筑模板,覆膜板,集装箱底板",廉江市金泰木业有限公司,http://jintaiwood.alu.cn/supply.html
武汉经济技术开发区东风大道106号圣龙国际广场2510室,86-027-84956265-,027-027-84796942-,http://www.whjsst.com,"变频器,电容,PLC,触摸屏",武汉金色速通机电设备有限公司,http://tingfang.alu.cn/supply.html
东莞市长安镇涌头工业区,86-0769-85615656-,86-0769-85610606-,http://www.dgyouxin.com,"H62黄铜棒,C2680黄铜带,7075西南铝板,C7701白铜棒,2011西南铝管,5083船用铝板,C5191磷铜棒,6063铝管",东莞市友鑫金属材料有限公司,http://wfhyouxin.alu.cn/supply.html
顺德区西海二支工业区二支南一路（新尼家具正对面）,86-0757-29823713-,86---,,"点焊机,铝板点焊机,铜铝管对焊机,铝焊机,铝板对焊机,铝棒对焊机",佛山市固得焊接设备有限公司,http://jimy21.alu.cn/supply.html
广东省东莞市大岭山镇玉屏路11号,86-0769-82658419-,86---,,"特氟龙涂料,铁氟龙涂料,特富龙涂料,振动盘PU胶,二硫化钼涂料,自干指纹油",东莞市广氟化工科技有限公司,http://wm20091117.alu.cn/supply.html
江苏省无锡江阴市申港镇镇澄路1240号,86-0510-86686086-,86-0510-86686086-,,"铝板,铝棒,铝卷",江苏君晓铜铝商贸有限公司,http://junxiaotonglv.alu.cn/supply.html
成都市新都区新都工业区金泰路800路,86-028-83918566-,86-028-83919030-,,"高温蒸煮袋,真空水煮袋,高温铝塑袋,高隔氧抗紫外线袋,自立袋,拉链袋,三边封袋",成都市兴恒泰印务有限公司,http://xht668.alu.cn/supply.html
北京市大兴区南中轴路188号,86-010-87825274-,86---,,"铝板,铝棒,铝方,铝排",瑞升昌铝业（北京）有限公司,http://bjrsc111.alu.cn/supply.html
大连金州区金发地市场北门内,86-0411-39202976-,86-0411-39202976-,http://www.dlzcbanjin.com,"大连,大连激光切割,大连金属加工,大连激光切割加工,大连激光切割加工厂,大连金属切割,大连冲孔,钣金加工",大连铸城铁艺金属制品有限公司,http://dalianzcty.alu.cn/supply.html
北京市通州区马驹桥镇物流园区兴贸三街19号,86-010-61506512-,86-010-80595586-,www.bj-jztc.com.cn,"冷水机,北京冷水机,冷却水循环机,水冷机,冰水机,工业冷冻机,冷却循环水机",北京九州同诚科技有限公司,http://lihai2388.alu.cn/supply.html
宁波市鄞州区桃源村山西王,86-0574-27894557-,86-0574-88281615-,,"金属清洗剂,铜环保光亮清洗剂,铝合金清洗剂,压铸铝清洗剂,铝合金洗白剂,铝钝化剂,铝防氧化剂,表面处剂及超声波清洗剂和清洗剂和清洗设备",宁波祺度环保科技有限公司,http://qedokj.alu.cn/supply.html
重庆市九龙坡区滩子口77号港韵新苑1栋（滩子口玻璃门窗材料市场正门入口处附近）,86-023-63615983-,86-023-68152724-,http://www.jsdmc.com,"中空百叶玻璃,百叶中空玻璃,重庆双层玻璃隔断,中空百叶窗,中空百叶隔断,重庆中空百叶隔断,重庆双玻百叶隔断,重庆玻璃隔断",重庆捷世达铝业有限公司,http://cqjstmc.alu.cn/supply.html
上海市浦东新区宣桥镇老乡村路101号,86-021-58170120-,86---,,"激光切割机上料机械手,剪板机自动上料机械手,剪板机送料机,数控冲床上料机械手",上海酷铃自动化设备有限公司,http://callilift.alu.cn/supply.html
珠海市香洲区兴华路108号越兴工业大厦A座201,86-0756-6231330-,86-0756-6231330-,市香洲区兴华路108号越兴工业大厦A座201,www.zhsicen.com,"焊接机,切割机,非标自动化,机电产品,焊接材料、配件,焊接夹具,劳保用品","更多",http://zhuhaishichenkeji.alu.cn/supply.html
商丘市梁园区平原北路,86-0370-2336061-,86-0370-2336061-,http://www.alu.cn/hnxdly,"铝板,铝卷,铝圆片,合金板,中厚板,幕墙板,深冲板,压花板",商丘鑫东铝业有限公司,http://hnxdly.alu.cn/supply.html
山东省济南市天桥区新城庄1号,86-0531-68858996-,86-0531-85812311-,,"三氧化二锑,氢氧化铝,氯化石蜡,TCEP,十溴二苯醚,锑锭",济南聚恒化工有限公司,http://sdjuheng.alu.cn/supply.html
济南市济阳县济北开发区银河路22号,86-0531-88268506-,86-0531-88268506-,http://www.xinwuyue.com,"切割锯,铣床,角码切割锯,组角机,焊机,钻孔机,角缝清理机,水槽铣",济南新五岳机器有限公司,http://jinanxinwuyue2.alu.cn/supply.html
宁波市镇海区镇骆东路1228号,86-0574-86662730-,86-0574-86283350-,www.prcem.com,"管道自动焊机,管道预制自动焊机,管道切断坡口机,管子坡口机,管子自动焊,管法兰自动焊机,管法兰组对机",宁波百华数控机械有限公司,http://prcem01.alu.cn/supply.html
苏州市相城区阳澄湖镇圣堂村胡家塘60号,86-0512-66102409-,86-0512-66102409-,www.kesonco.com,"有色金属涡流分选机,弹跳筛,风选机,碟型筛,陈腐垃圾分选",江苏科选环境科技有限公司,http://keson8888.alu.cn/supply.html
成都锦江区黄葛树街5号,86-028-86671830-,86---,,"防腐材料,涂料,防腐保温工程施工,技术咨询服务,防腐技术的研究以及转让",四川星利涂装材料有限公司,http://scxltz.alu.cn/supply.html
德胜工业园德鑫路3号,86-0951-8082791-,86-0951-8082791-,www.nxdxdl.com,"银川电线厂,银川电缆厂,宁夏电线厂,宁夏电缆厂,宁夏银川电线电缆厂,乌海电线电缆厂,宁夏银川高压电缆厂,宁夏银川控制电缆厂",宁夏金豹电线电缆集团有限公司,http://tianjiadianxian.alu.cn/supply.html
南京市江宁区湖熟镇民族大道16号,86-025-84911189-,86-025-84911189-,www.hnalum.com,"工业铝型材框架,铝型材配件,工作台,铝框架,铝展柜,铝型材制造商,工业铝型材框架,工业铝型材展柜",南京恒能铝业有限公司,http://hengnenglvye.alu.cn/supply.html
湖南省长沙市金星路109号,86-0731-82852913-,86-0731-82852800-,www.sntotruck.com,"栏板运输半挂车,仓栅运输半挂车,铝合金厢车,铝合金油罐车,运输平板半挂车,集装箱骨架车",湖南晟通天力汽车有限公司,http://sntocar.alu.cn/supply.html
"河南省 郑州市 荥阳西工业园",86-0371-64986599-,86---,,"NE板链提升机,脉冲袋式除尘器",郑州鑫泓升机械设备有限公司,http://xinhongsheng.alu.cn/supply.html
山东无棣工业园68号,86-0543-2257966-,0543-0543-6387717-,http://www.lianjituan.com,"玻璃钢电表箱,锁具,一次性施封锁,防伪铅封,电力器材,安防器材,工具柜",山东利安电器有限公司,http://lian31011.alu.cn/supply.html
广东省东莞市莞城区旗峰路162号中侨大厦B座1802室,86-0769-28826916-,86-0769-23056058-,www.gdzsjd.com,"石材专用电解染色炉,中高温电阻炉,燃油燃气炉,各种热处理设备,铝锌锡等金属熔炼保温炉,气氛保护光亮淬火退火网带炉,石墨坩埚,铸铁坩埚",东莞市中实机电工程有限公司,http://gaochengren.alu.cn/supply.html
上海市松江区泗泾镇,86-021-73605696-,86-021-73605696-,,"铝板,铝棒,铝方管,铝合金,花纹板,槽铝,角铝,六角棒",上海华斗金属制品有限公司,http://huadojz123.alu.cn/supply.html
上海松江,86-021-37605696-,86-021-37605696-,,"2a12铝板,7075铝板,5083铝板,铝排,铝管,铝箔,铝皮,铝合金",上海华斗金属制品有限公司,http://hdjszp.alu.cn/supply.html
大成开发区,86-0316-5840793-,86-0316-5840793-,http;//hbsxfh.cn,石棉系列+防火系列,河北兴达石棉化工防火材料有限公司,http://hbxdfh.alu.cn/supply.html
天津市北辰区,86-022-58650606-,86---,,"铝合金管,铝合金板,无缝铝管,铝棒,铝锭,铝排,铝管件,铝材",天津通发泰商贸有限公司,http://luci585.alu.cn/supply.html
广东省东莞市长安镇上沙工业区,86-0769-87094560-,86---,,"弹簧钢,不锈钢,高速钢,模具钢,无磁钢,钨钢,小圆棒,红铜",东莞市羽利金属材料有限公司,http://z20081111.alu.cn/supply.html
广东天河区柯木朗,86-020-18620160-268,86---,,"高清uv软膜灯箱,uv弹力布灯箱,软膜天花装饰,透光软膜吊顶,拉膜灯箱,超薄无边框8公分型材,LED超薄软膜灯箱,白色软膜吊顶装饰",广州市广鸣展示制品有限公司,http://zhangj1219.alu.cn/supply.html
昆山市玉山镇金蝶路88号,86-0512-57357189-801,86---,,"铝单板,铝塑板,冲孔板,铝蜂窝板,木纹板,型材喷漆,喷粉等",上海赫祥建筑材料有限公司,http://wangzhenccc.alu.cn/supply.html
滕州市机械工业园,86-0632-5881022-,86-0632-5667055-,市机械工业园,http://zhonghong1122.51sole.com/,"旋转接头,真空木纹转印机,密封叠环,防盗门压花机,防盗门液压机,液压设备","更多",http://mxjx2017.alu.cn/supply.html
中山市东升镇志德路六街1号,86-0760-22230691-,86-0760-22230692-,http://zsjt921813.cn.alibaba.com,半自动切管机+全自动切管机+铜铝型材专用+弯管机+高速钢锯片研+合金锯片研磨+各种进口锯片+切断机,中山市众合鑫机械设备有限公司,http://zhj841008.alu.cn/supply.html
东莞市长安镇乌沙第六工业区,86-0769-89975943-,86-0769-89975943-,,"不锈钢,模具钢,工具钢,合结钢,结构钢,耐热钢,高温合金,精密合金",东莞市天晟金属材料有限公司,http://tsjs8888.alu.cn/supply.html
辽宁省大连市甘井子区汇达园66号,86-0411-1804263-6329,86---,,"进口铝合金焊接设备,进口铝合金焊接材料,国产铝合金焊接材料,切割片及角磨片,进口螺柱焊设备,进口焊接防护用品,焊接设备租赁,焊接设备维修维护",每力鼎（大连）商贸有限公司,http://meggie.alu.cn/supply.html
嘉兴市新丰镇乍王公路北侧1号楼,86-0573-82889095-,86---,,"花箱,铝合金花箱,PVC花箱",嘉兴泰东园林景观工程有限公司,http://jxtdyl.alu.cn/supply.html
滕州市北辛工业园,86-0632-5157758-,86-0632-5152758-,www.tzgsjc.com,"摇臂钻床,钻铣床,立式钻床,牛头刨床,数控铣床,加工中心,金属带锯床",滕州市广速数控机床有限公司,http://tzgsjc.alu.cn/supply.html
安徽宣城泾县经开区经二路,86-0563-5851888-,86-0563-5035333-,,"冷焊机,铸件修补机,工模具修补机,精密模具焊补机,铝铸件修补机,取断丝锥机,铸铁砂眼气孔修补机,电火花沉积堆焊机",安徽华生机电设备有限公司,http://ahlhhs.alu.cn/supply.html
广东佛山三水,86-0757-87679735-,86-0757-87679735-,,"工业铝材,超大截面铝合金型材,特殊合金型材,异形材可开模定制",佛山市三水凤铝铝业有限公司,http://wangxaiolong.alu.cn/supply.html
济南市天桥去,86-0531-85062821-,86-0531-85062821-,,"断桥铝门窗设备,中空玻璃设备,塑钢门窗设备,铝合金门窗设备,门窗加工设备,切割类,组角机,铝门窗断面铣床",济南髙韩机械设备有限公司,http://jnghjq.alu.cn/supply.html
山东省济南市济阳县回河镇华北液压平台工业园,86-0531-84283796-,86-0531-84283796-,www.jnyuechen.com,"全自动角码局,五刀组合端面铣,数控角码锯,数显精密锯,二位焊接机,彩塑无缝焊接机,断桥铝合金设备,数控精密锯",济南越辰机械设备有限公司,http://jnyc1844.alu.cn/supply.html
福州市仓山区阳岐路59号,86-0591-83855060-,86-.0591-88263940-,,"ABB,AB,施耐德,力士乐,安川,SEW,发那科,霍尼韦尔",福州鸿飞达自动化科技有限公司,http://hfd0053.alu.cn/supply.html
广东佛山市南海区狮山镇松岗石泉中桥工业区,86-020-66694512-,86-0757-85233199-,,"中式金属瓦,屋面铝瓦,彩色屋顶瓦,瓦隔热屋,铝合金瓦,铝镁锰屋面板,花纹铝板",佛山市南海正一金属建材有限公司,http://aaazheng123.alu.cn/supply.html
南京市江宁区上坊科技园兴业路17号,86-025-84911192-,86-025-84911199-,www.hengnenglvye.com,"工业铝型材,铝型材配件,流水线操作台,电子厂工作台,输送线流水台,铝框架,电器柜,重型架",南京恒能铝业有限公司,http://fangfanghn.alu.cn/supply.html
焦作市迎宾大道南段,86-0391-7546569-,86-0391-7588000-,www.htff.cc,"镁合金牺牲阳极,铝合金牺牲阳极,锌阳极牺牲阳极,参比电极,船用锌合金牺牲阳极,测试桩,防腐材料,辅助材料",焦作市虹泰防腐材料有限公司,http://zz20130411.alu.cn/supply.html
佛山市三水区白坭镇国家火炬计划佛山电子电器产业基地南区169号,86-0757-83830222-,86-0757-83830555-,www.zxlqy.com,"铝天花吊顶,铝天花,铝方通,铝天花板,铝天花,挂片天花,圆管方管,铝单板",佛山市众兴龙建材有限公司,http://zxlqy888.alu.cn/supply.html
北京市朝阳区姚家园西里5号院,"010-85512937,13391977356",010-85512937,http://www.bjzhongquan.com.cn,桁架系列+球结式展架系列+八棱柱展架系列+资料架+展示柜+促销台+连体桌椅+折叠帐篷,北京中全清茂展览展示有限公司,http://zqqm2006.alu.cn/supply.html
济南市济西工业园区,86-0531-87852889-,86-0531-87851988,http://www.zhuoyuelvye.com,"铝板 铝皮+合金铝板+花纹铝板+铝板价格+铝板规格 +铝单板+保温铝卷+彩图铝卷",济南卓越铝业有限公司,http://zhuoyue889.alu.cn/supply.html
